,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
677,60,RL,7917,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,None,3,3,PConc,4,3,No,Unf,0,Unf,0,953,953,GasA,5,Y,SBrkr,953,694,0,1647,0,0,2,1,3,1,3,7,Typ,1,3,Attchd,RFn,2,460,3,3,Y,0,40,0,0,0,0,0,8,2007,WD,Normal,175000
678,120,RL,8012,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1993,1994,Gable,CompShg,Plywood,Plywood,None,4,3,PConc,4,3,No,LwQ,165,GLQ,841,598,1604,GasA,5,Y,SBrkr,1617,0,0,1617,1,0,2,0,2,1,4,5,Typ,1,2,Attchd,RFn,2,533,3,3,Y,0,69,0,0,0,0,0,7,2008,WD,Normal,193000
679,20,RL,9060,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1Story,5,6,1957,2006,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,3,3,PConc,0,0,NA,NA,0,NA,0,0,0,GasA,5,Y,SBrkr,1340,0,0,1340,0,0,1,0,3,1,3,7,Typ,1,4,Attchd,RFn,1,252,3,3,Y,116,0,0,180,0,0,0,6,2007,WD,Normal,120000
680,20,RL,10159,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009,2010,Hip,CompShg,VinylSd,VinylSd,Stone,5,3,PConc,5,3,Av,GLQ,1646,Unf,0,284,1930,GasA,5,Y,SBrkr,1940,0,0,1940,1,0,2,1,3,1,5,8,Typ,1,4,Attchd,Fin,3,606,3,3,Y,168,95,0,0,0,0,0,4,2010,New,Partial,395192
681,50,RL,9525,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,1954,1972,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,3,CBlock,3,2,No,Rec,444,Unf,0,550,994,GasA,4,Y,SBrkr,1216,639,0,1855,0,0,2,0,4,1,3,7,Typ,0,0,Attchd,Unf,1,325,3,3,Y,182,0,0,0,0,0,0,10,2006,WD,Normal,136900
682,85,RL,9180,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,5,7,1983,1983,Gable,CompShg,HdBoard,HdBoard,None,3,3,CBlock,4,3,Av,ALQ,747,LwQ,93,0,840,GasA,4,Y,SBrkr,884,0,0,884,1,0,1,0,2,1,4,5,Typ,0,0,Attchd,RFn,2,504,3,4,Y,240,0,0,0,0,0,0,12,2007,WD,Normal,144000
683,160,RL,2628,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,4,3,PConc,4,3,No,Unf,0,Unf,0,764,764,GasA,5,Y,SBrkr,764,862,0,1626,0,0,2,1,2,1,4,6,Typ,0,0,BuiltIn,RFn,2,474,3,3,Y,0,27,0,0,0,0,0,6,2010,WD,Normal,175500
684,50,RM,3500,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1947,1950,Gable,CompShg,AsbShng,AsbShng,None,3,3,CBlock,3,3,No,LwQ,312,Unf,0,408,720,GasA,3,Y,SBrkr,720,564,0,1284,0,0,1,1,2,1,3,5,Typ,0,0,Detchd,Unf,1,240,3,3,Y,0,35,0,0,0,0,0,4,2009,WD,Normal,110000
685,60,RL,11250,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,CemntBd,CmentBd,None,4,3,PConc,4,3,Mn,Unf,0,Unf,0,1128,1128,GasA,5,Y,SBrkr,1149,1141,0,2290,0,0,2,1,4,1,4,9,Typ,1,4,Attchd,Unf,2,779,3,3,Y,0,0,0,0,0,0,0,5,2008,WD,Normal,255900
686,90,RM,8472,Grvl,IR2,Bnk,AllPub,Corner,Mod,IDOTRR,RRNn,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,Wd Sdng,Wd Sdng,None,2,3,CBlock,4,3,Gd,LwQ,104,GLQ,712,0,816,GasA,3,N,SBrkr,816,0,0,816,1,0,1,0,2,1,3,5,Typ,0,0,CarPort,Unf,2,516,3,3,Y,106,0,0,0,0,0,0,5,2010,WD,Normal,110000
687,50,RL,13837,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1.5Fin,7,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,4,4,PConc,4,4,No,GLQ,1002,LwQ,202,0,1204,GasA,4,Y,SBrkr,1377,806,0,2183,0,0,2,1,4,1,4,9,Typ,0,0,Attchd,Unf,3,786,3,3,Y,0,0,0,0,0,0,0,2,2006,WD,Normal,229000
688,50,RM,8820,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1890,1996,Hip,CompShg,VinylSd,VinylSd,None,3,3,BrkTil,3,3,No,LwQ,1088,Unf,0,0,1088,GasA,3,Y,SBrkr,1188,561,120,1869,0,0,1,0,2,1,3,7,Typ,0,0,Detchd,Unf,2,456,3,3,Y,48,0,244,0,0,0,0,9,2009,WD,Normal,124900
689,75,RL,7128,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2.5Unf,7,5,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,3,4,CBlock,3,3,No,Rec,364,Unf,0,554,918,GasA,4,Y,SBrkr,918,728,0,1646,0,0,2,0,4,1,3,7,Typ,2,4,Detchd,Unf,1,240,3,3,Y,0,0,0,0,126,0,0,8,2007,WD,Normal,164000
690,20,RL,10994,Pave,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,4,3,PConc,4,4,No,GLQ,976,Unf,0,868,1844,GasA,5,Y,SBrkr,1844,0,0,1844,1,0,2,0,2,1,4,7,Typ,1,4,Attchd,Fin,2,620,3,3,Y,165,44,0,0,0,0,0,9,2009,COD,Abnorml,257000
691,20,RL,10991,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,Gd,Unf,0,Unf,0,1571,1571,GasA,5,Y,SBrkr,1571,0,0,1571,0,0,2,0,3,1,4,7,Typ,1,4,Attchd,Fin,3,722,3,3,Y,100,36,0,0,0,0,0,12,2007,New,Partial,239000
692,50,RM,11426,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,3,3,PConc,4,3,No,Unf,0,Unf,0,1362,1362,GasA,5,Y,SBrkr,1362,720,0,2082,0,0,2,1,3,1,4,6,Mod,0,0,Detchd,Unf,2,484,3,3,N,280,238,0,0,0,0,0,6,2008,WD,Normal,200000
693,90,RL,11070,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,7,5,1988,1989,Gable,CompShg,VinylSd,VinylSd,BrkFace,3,3,CBlock,3,3,No,Unf,0,Unf,0,1907,1907,GasA,4,Y,SBrkr,1959,0,0,1959,0,0,3,0,5,2,3,9,Typ,0,0,2Types,Unf,3,766,3,3,Y,0,0,0,0,0,0,0,7,2006,WD,Family,171000
694,60,RL,11999,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,No,Unf,0,Unf,0,1181,1181,GasA,5,Y,SBrkr,1234,1140,0,2374,0,0,2,1,4,1,5,10,Typ,1,4,BuiltIn,Fin,3,656,3,3,Y,104,100,0,0,0,0,0,5,2007,WD,Normal,285000
695,60,RL,13000,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,VinylSd,VinylSd,BrkFace,3,4,CBlock,4,3,No,Rec,448,Unf,0,448,896,GasA,3,Y,SBrkr,1182,960,0,2142,0,0,2,1,4,1,4,8,Typ,1,4,Attchd,Fin,1,509,3,3,Y,0,72,0,0,252,0,0,6,2009,WD,Normal,193500
696,160,FV,3180,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,4,3,PConc,4,3,No,Unf,0,Unf,0,600,600,GasA,5,Y,SBrkr,520,600,80,1200,0,0,2,1,2,1,4,4,Typ,0,0,Detchd,RFn,2,480,3,3,Y,0,166,0,0,0,0,0,4,2006,WD,Abnorml,144152
697,60,FV,9375,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,5,3,No,Unf,0,Unf,0,1053,1053,GasA,5,Y,SBrkr,1053,939,0,1992,0,0,2,1,3,1,4,9,Typ,1,4,Attchd,RFn,2,648,3,3,Y,140,45,0,0,0,0,0,8,2008,WD,Normal,250000
698,60,RL,11000,Pave,Reg,Lvl,AllPub,FR2,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,No,Unf,0,Unf,0,969,969,GasA,5,Y,SBrkr,997,1288,0,2285,0,0,2,1,4,1,4,8,Typ,1,3,BuiltIn,Fin,3,648,3,3,Y,0,56,0,0,0,0,0,6,2007,WD,Normal,248000
699,20,RL,115149,Pave,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,5,1971,2002,Gable,CompShg,Plywood,Plywood,Stone,3,3,CBlock,4,3,Gd,GLQ,1219,Unf,0,424,1643,GasA,3,Y,SBrkr,1824,0,0,1824,1,0,2,0,2,1,4,5,Typ,2,3,Attchd,Unf,2,739,3,3,Y,380,48,0,0,0,0,0,6,2007,WD,Normal,302000
700,20,RL,16033,Pave,IR1,Lvl,AllPub,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,5,3,Gd,GLQ,1261,Unf,0,572,1833,GasA,5,Y,SBrkr,1850,0,0,1850,1,0,2,0,3,1,4,8,Typ,1,4,Attchd,Fin,3,772,3,3,Y,519,112,0,0,0,0,0,3,2006,WD,Normal,326000
701,190,RL,10106,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,5,7,1940,1999,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,4,BrkTil,3,3,No,ALQ,351,Rec,181,112,644,GasA,4,Y,SBrkr,808,547,0,1355,1,0,2,0,4,2,3,6,Typ,0,0,NA,NA,0,0,0,0,Y,140,0,0,0,0,0,0,9,2008,WD,Normal,127500
702,60,RL,11317,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,No,Unf,0,Unf,0,840,840,GasA,5,Y,SBrkr,840,828,0,1668,0,0,2,1,3,1,4,8,Typ,0,0,Attchd,RFn,2,500,3,3,Y,144,68,0,0,0,0,0,9,2007,WD,Normal,180000
703,50,RM,7920,Pave,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,3,2,CBlock,3,3,No,Unf,0,Unf,0,319,319,GasA,3,Y,FuseA,1035,371,0,1406,0,0,1,0,3,1,2,6,Typ,0,0,NA,NA,0,0,0,0,N,0,144,0,0,0,0,0,3,2008,WD,Normal,89500
704,20,RL,16492,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,PosA,Norm,1Fam,1Story,6,6,1966,2002,Gable,CompShg,BrkFace,Plywood,None,4,3,CBlock,3,3,No,ALQ,247,Rec,713,557,1517,GasA,5,Y,SBrkr,1888,0,0,1888,0,0,2,1,2,1,4,6,Mod,1,4,Attchd,Fin,2,578,3,3,Y,0,0,0,0,0,0,0,6,2010,WD,Normal,190000
705,120,RL,4671,Pave,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1988,1989,Gable,CompShg,HdBoard,HdBoard,None,4,3,PConc,4,3,Mn,GLQ,767,Unf,0,461,1228,GasA,4,Y,SBrkr,1228,0,0,1228,1,0,2,0,2,1,4,5,Typ,1,4,Attchd,Fin,2,472,3,3,Y,168,120,0,0,0,0,0,10,2008,WD,Normal,189000
706,60,RL,9042,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,3,3,PConc,4,3,Gd,GLQ,828,Unf,0,115,943,GasA,4,Y,SBrkr,943,695,0,1638,1,0,2,1,3,1,3,7,Typ,2,3,Attchd,Fin,2,472,3,3,Y,100,38,0,0,0,0,0,7,2008,WD,Normal,192000
707,20,RL,10921,Pave,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1965,1965,Hip,CompShg,HdBoard,HdBoard,BrkFace,3,3,CBlock,3,3,No,Rec,520,Unf,0,440,960,GasA,3,Y,FuseF,960,0,0,960,1,0,1,0,3,1,3,6,Typ,0,0,Attchd,Fin,1,432,3,3,P,120,0,0,0,0,0,0,5,2007,WD,Normal,94750
708,20,RL,13286,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,9,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,5,3,PConc,5,3,No,GLQ,1234,Unf,0,464,1698,GasA,5,Y,SBrkr,1698,0,0,1698,1,0,2,0,3,1,5,8,Typ,1,4,Attchd,Fin,3,768,3,3,Y,327,64,0,0,0,0,0,2,2009,WD,Normal,320000
709,20,RL,9920,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,Stone,3,3,CBlock,3,3,No,Rec,354,LwQ,290,412,1056,GasA,3,Y,SBrkr,1063,0,0,1063,1,0,1,0,3,1,3,6,Typ,0,0,Attchd,RFn,1,280,3,3,Y,0,0,164,0,0,0,0,2,2010,WD,Normal,128000
710,20,RL,6993,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1961,1994,Gable,CompShg,HdBoard,Plywood,None,3,3,CBlock,3,3,No,BLQ,465,Unf,0,447,912,GasA,3,Y,SBrkr,1236,0,0,1236,0,0,1,0,3,1,3,6,Typ,1,3,Attchd,Unf,1,288,3,3,Y,0,0,0,0,0,0,0,6,2006,WD,Normal,135000
711,90,RL,7018,Pave,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,3,2,Slab,0,0,NA,NA,0,NA,0,0,0,GasA,3,Y,SBrkr,1535,0,0,1535,0,0,2,0,4,2,3,8,Typ,0,0,Attchd,Unf,2,410,3,3,Y,0,0,0,0,0,0,0,6,2009,WD,Alloca,118964
712,180,RM,1890,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,7,1972,1972,Gable,CompShg,CemntBd,CmentBd,None,3,4,CBlock,4,3,Av,ALQ,495,Unf,0,135,630,GasA,4,Y,SBrkr,630,0,0,630,1,0,1,0,1,1,3,3,Typ,0,0,NA,NA,0,0,0,0,Y,88,0,0,0,0,0,0,6,2008,WD,Normal,81000
713,160,RM,2217,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,4,4,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,3,3,CBlock,3,3,No,BLQ,273,LwQ,273,0,546,GasA,3,Y,SBrkr,546,546,0,1092,0,0,1,1,3,1,3,6,Typ,0,0,Attchd,RFn,1,286,3,3,Y,238,0,0,0,0,0,0,8,2009,WD,Normal,88000
714,20,RL,13173,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,4,3,PConc,5,3,No,GLQ,1572,Unf,0,80,1652,GasA,5,Y,SBrkr,1652,0,0,1652,1,0,2,0,2,1,5,6,Typ,2,5,Attchd,Fin,2,840,3,3,Y,404,102,0,0,0,0,0,11,2009,WD,Normal,325000
715,20,RL,7875,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkFace,3,3,CBlock,3,3,No,Rec,572,Unf,0,572,1144,GasA,4,Y,SBrkr,1144,0,0,1144,1,0,1,0,3,1,3,6,Typ,0,0,Attchd,Unf,2,456,3,3,Y,0,0,0,0,0,0,0,9,2008,WD,Normal,139950
716,20,RL,9986,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,5,3,Av,Unf,0,Unf,0,1795,1795,GasA,5,Y,SBrkr,1795,0,0,1795,0,0,2,0,2,1,4,7,Typ,1,4,Attchd,RFn,3,895,3,3,Y,0,49,0,0,0,0,0,2,2007,New,Partial,147000
717,20,RL,13704,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,No,Unf,0,Unf,0,1541,1541,GasA,5,Y,SBrkr,1541,0,0,1541,0,0,2,0,3,1,4,6,Typ,1,3,Attchd,RFn,3,843,3,3,Y,468,81,0,0,0,0,0,1,2006,WD,Normal,205000
718,80,RL,7910,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1960,1960,Hip,CompShg,BrkFace,HdBoard,None,3,3,CBlock,3,3,No,ALQ,666,Unf,0,409,1075,GasA,4,Y,SBrkr,1507,0,0,1507,0,0,2,0,4,1,3,7,Maj1,0,0,Basment,Unf,1,404,3,3,Y,0,0,0,0,0,0,0,8,2008,WD,Normal,127000
719,160,FV,2645,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,4,3,PConc,4,3,No,Unf,0,Unf,0,776,776,GasA,5,Y,SBrkr,764,677,0,1441,0,0,2,1,2,1,4,5,Typ,0,0,Detchd,Unf,2,492,3,3,Y,206,0,0,0,0,0,0,11,2007,WD,Normal,174000
720,20,RL,9382,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,No,Unf,0,Unf,0,1468,1468,GasA,5,Y,SBrkr,1479,0,0,1479,0,0,2,0,3,1,4,6,Typ,0,0,Attchd,RFn,2,577,3,3,Y,120,25,0,0,0,0,0,7,2008,WD,Normal,191000
721,160,RM,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,6,3,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,3,3,CBlock,3,3,No,ALQ,358,Unf,0,125,483,GasA,3,Y,SBrkr,483,504,0,987,0,0,1,1,2,1,3,5,Typ,0,0,Detchd,Unf,1,264,3,3,Y,0,0,0,0,0,0,0,8,2008,WD,Normal,89500
722,30,RL,9340,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1941,1950,Hip,CompShg,MetalSd,MetalSd,None,3,3,CBlock,3,3,No,Rec,344,Unf,0,328,672,GasA,3,Y,SBrkr,672,0,0,672,1,0,1,0,2,1,3,4,Typ,0,0,Attchd,Unf,1,234,3,3,N,0,113,0,0,0,0,0,8,2009,WD,Normal,113000
723,75,RL,8400,Pave,Reg,Bnk,AllPub,Inside,Mod,SWISU,Norm,Norm,1Fam,2.5Fin,5,8,1939,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,3,PConc,3,3,No,LwQ,378,Unf,0,342,720,GasA,5,Y,SBrkr,1052,720,420,2192,0,0,2,1,4,1,4,8,Typ,1,4,Detchd,Unf,1,240,3,3,Y,262,24,0,0,0,0,0,7,2008,WD,Normal,179500
724,20,RL,10386,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2004,2005,Gable,CompShg,CemntBd,CmentBd,Stone,4,3,PConc,4,3,No,GLQ,1464,Unf,0,536,2000,GasA,5,Y,SBrkr,2000,0,0,2000,1,0,2,0,3,1,4,8,Typ,0,0,Attchd,Fin,3,888,3,3,Y,168,0,0,0,0,0,0,7,2007,WD,Normal,305900
725,20,RL,8536,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,3,3,PConc,4,3,No,Unf,0,Unf,0,1125,1125,GasA,4,Y,SBrkr,1125,0,0,1125,0,0,1,1,2,1,3,5,Typ,0,0,Attchd,Unf,2,430,3,3,Y,80,64,0,0,0,0,0,4,2007,New,Partial,155000
726,20,RL,8335,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,3,Slab,0,0,NA,NA,0,NA,0,0,0,GasA,4,Y,SBrkr,1124,0,0,1124,0,0,1,0,3,1,3,5,Min2,1,4,NA,NA,0,0,0,0,N,0,36,190,0,0,0,0,4,2006,WD,Normal,93000
727,20,RL,14442,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,7,1957,2004,Hip,CompShg,CemntBd,CmentBd,BrkFace,3,3,PConc,3,3,No,GLQ,1186,Unf,0,291,1477,GasA,5,Y,SBrkr,1839,0,0,1839,1,0,2,0,3,1,4,7,Typ,2,3,Attchd,Fin,2,416,3,3,Y,0,87,0,0,200,0,0,6,2007,WD,Normal,257500
728,50,RL,159000,Pave,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1.5Fin,6,7,1958,2006,Gable,CompShg,Wd Sdng,HdBoard,BrkCmn,4,3,CBlock,4,3,Gd,Rec,697,Unf,0,747,1444,GasA,4,Y,SBrkr,1444,700,0,2144,0,1,2,0,4,1,4,7,Typ,2,3,Attchd,Fin,2,389,3,3,Y,0,98,0,0,0,0,500,6,2007,WD,Normal,277000
729,60,RL,14000,Pave,Reg,Lvl,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,4,3,PConc,5,3,Gd,GLQ,1201,Unf,0,105,1306,GasA,5,Y,SBrkr,1306,954,0,2260,1,0,2,1,3,1,4,7,Typ,0,0,Attchd,RFn,2,533,3,3,Y,296,44,0,0,0,0,0,4,2010,WD,Normal,328000
730,60,RL,9500,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,2Story,6,6,1964,1978,Gable,CompShg,VinylSd,VinylSd,BrkCmn,3,3,CBlock,3,3,No,Rec,442,Unf,0,374,816,GasA,3,Y,SBrkr,1127,850,0,1977,0,1,1,1,4,1,3,9,Typ,1,3,Attchd,RFn,2,540,3,3,Y,0,52,0,0,0,0,0,6,2007,WD,Normal,165000
731,20,RL,7599,Pave,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,6,1982,2006,Gable,CompShg,HdBoard,Plywood,None,3,3,CBlock,3,3,No,ALQ,565,Unf,0,280,845,GasA,3,Y,SBrkr,845,0,0,845,1,0,1,0,2,1,3,4,Typ,0,0,Detchd,Unf,2,360,3,3,Y,0,0,0,0,0,0,0,6,2007,WD,Normal,129500
732,60,RL,9337,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,3,4,PConc,4,3,No,GLQ,648,Unf,0,176,824,GasA,5,Y,SBrkr,905,881,0,1786,1,0,2,1,3,1,4,7,Typ,0,0,Attchd,RFn,2,684,3,3,Y,0,162,0,0,0,0,0,5,2007,WD,Normal,204750
733,70,RL,11526,Pave,IR1,Bnk,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2.5Fin,6,7,1922,1994,Gable,CompShg,MetalSd,MetalSd,None,3,3,BrkTil,5,3,No,Unf,0,Unf,0,588,588,GasA,2,Y,SBrkr,1423,748,384,2555,0,0,2,0,3,1,3,11,Min1,1,4,Detchd,Fin,2,672,3,3,Y,431,0,0,0,0,0,0,9,2008,WD,Normal,191000
734,20,RL,10552,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,3,3,CBlock,3,3,No,Rec,1018,Unf,0,380,1398,GasA,4,Y,SBrkr,1700,0,0,1700,0,1,1,1,4,1,4,6,Typ,1,4,Attchd,RFn,2,447,3,3,Y,0,38,0,0,0,0,0,4,2010,WD,Normal,165500
735,60,RL,10852,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,3,3,PConc,4,3,No,GLQ,786,Unf,0,173,959,GasA,5,Y,SBrkr,959,712,0,1671,1,0,2,1,3,1,3,7,Typ,1,3,Attchd,Fin,2,472,3,3,Y,0,38,0,0,0,0,0,2,2006,WD,Normal,173000
